route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"991","72","300ASEV","JPBSAS300","Ramal A x Sevilla: A - a Bosques x Sevilla",3
"990","72","300ASEV","JPBSAS300","Ramal A x Sevilla: A - a Ducilo x Sevilla",3
"993","72","300B1","JPBSAS300","B1 - a Quilmes: B1 - a Bosques",3
"992","72","300B1","JPBSAS300","B1 - a Quilmes: B1 - a Quilmes",3
"1158","115","302A","JPBSAS302","Est. Moreno - Reconquista y Gral. Paz: a Est. Moreno",3
"1157","115","302A","JPBSAS302","Est. Moreno - Reconquista y Gral. Paz: a Reconquista y Gral. Paz",3
"1159","115","302B","JPBSAS302","Est. Moreno - Est. Morón: a Est. Moreno",3
"1161","115","302C","JPBSAS302","Est. Moreno - Reconquista y Gral.. Paz: a Est. Moreno",3
"1160","115","302C","JPBSAS302","Est. Moreno - Reconquista y Gral.. Paz: a Reconquista y Gral.. Paz",3
"203","115","303A","JPBSAS303","Est. Morón - Colectora Pta. 2 Ford: a Colectora Pta. 2 Ford",3
"204","115","303A","JPBSAS303","Est. Morón - Colectora Pta. 2 Ford: a Est. Morón",3
"996","123","306A","JPBSAS306","Spegazzini - Rotonda San Justo: a Rotonda San Justo",3
"997","123","306A","JPBSAS306","Spegazzini - Rotonda San Justo: a Spegazzini",3
"1000","123","306B","JPBSAS306","Spegazzini - Pte. La Noria: a Pte. La Noria",3
"1001","123","306B","JPBSAS306","Spegazzini - Pte. La Noria: a Spegazzini",3
"1002","123","306C","JPBSAS306","Spegazzini - Pte. La Noria x Fair: a Pte. La Noria (por Av. Fair)",3
"1003","123","306C","JPBSAS306","Spegazzini - Pte. La Noria x Fair: a Spegazzini",3
"1004","123","306D","JPBSAS306","Spegazzini - Pte. La Noria x Fair - Au. Ricchieri: a Pte. La Noria (por Av. Fair - Au. Richieri)",3
"1005","123","306D","JPBSAS306","Spegazzini - Pte. La Noria x Fair - Au. Ricchieri: a Spegazzini",3
"1006","123","306E","JPBSAS306","Pte. La Noria - El Gaucho Trasradio: a El Gaucho Trasradio",3
"1007","123","306E","JPBSAS306","Pte. La Noria - El Gaucho Trasradio: a Pte. La Noria",3
"1009","123","306F","JPBSAS306","Pte. La Noria - Zaizar: a Pte. La Noria",3
"1008","123","306F","JPBSAS306","Pte. La Noria - Zaizar: a Zaizar",3
"1010","123","306G","JPBSAS306","Pte. La Noria - La Esperanza: a La Esperanza",3
"1011","123","306G","JPBSAS306","Pte. La Noria - La Esperanza: a Pte. La Noria",3
"1124","117","307A2","JPBSAS307","Ramal A - El Carmen: Ramal A - El Carmen - IDA",3
"1125","117","307DA","JPBSAS307","Ramal D - Paraje La Armonia: Ramal D - Paraje La Armonia - IDA",3
"1126","117","307DA","JPBSAS307","Ramal D - Paraje La Armonia: Ramal D - Paraje La Armonia - VUELTA",3
"1129","117","307F","JPBSAS307","Ramal F: Ramal F - IDA",3
"1130","117","307F","JPBSAS307","Ramal F: Ramal F - VUELTA",3
"1399","98","310","JPBSAS310","Troncal: Troncal - IDA",3
"1400","98","310","JPBSAS310","Troncal: Troncal - VUELTA",3
"1012","161","312R2","JPBSAS312","Ramal 2 - Pte. Brandsen - Merlo: a Easy x yrigoyen",3
"1013","161","312R2","JPBSAS312","Ramal 2 - Pte. Brandsen - Merlo: a Est. merlo",3
"1015","161","312R3","JPBSAS312","Ramal 3 - Pte. Brandsen - Villa Leon - Moreno x S. A. de Padua: a Est. Moreno",3
"1014","161","312R3","JPBSAS312","Ramal 3 - Pte. Brandsen - Villa Leon - Moreno x S. A. de Padua: a Villa Leon",3
"877","133","314A","JPBSAS314","Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Pte.Saaverda (Blanco)",3
"878","133","314A","JPBSAS314","Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Sarratea (Rojo)",3
"879","133","314B","JPBSAS314","Av. Migte - Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: Munro (Amarillo)",3
"880","133","314B","JPBSAS314","Av. Migte - Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: Villa Hidalgo (Amarillo)",3
"881","133","314C","JPBSAS314","Villa Ballester x Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Boulogne-J.L.Suarez-V.Ballester (Azul) - IDA",3
"882","133","314C","JPBSAS314","Villa Ballester x Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Boulogne-J.L.Suarez-V.Ballester (Azul) - VUELTA",3
"825","132","315A","JPBSAS315","Pacheco - Panamericana y Ruta 202: a Pacheco",3
"824","132","315A","JPBSAS315","Pacheco - Panamericana y Ruta 202: a Panamericana y Ruta 202",3
"827","132","315B","JPBSAS315","José C Paz - Panamericana y Ruta 202: a José C Paz",3
"826","132","315B","JPBSAS315","José C Paz - Panamericana y Ruta 202: a Panamericana y Ruta 202",3
"829","132","315C","JPBSAS315","Cruce Derqui - Panamericana y Ruta 202: a Cruce Derqui",3
"828","132","315C","JPBSAS315","Cruce Derqui - Panamericana y Ruta 202: a Panamericana y Ruta 202",3
"833","132","315D","JPBSAS315","Base Pacheco - Lemos: a Base Pacheco",3
"832","132","315D","JPBSAS315","Base Pacheco - Lemos: a Lemos",3
"835","132","315E","JPBSAS315","Base Pacheco - Cruce Derqui: a Base Pacheco",3
"834","132","315E","JPBSAS315","Base Pacheco - Cruce Derqui: a Cruce Derqui",3
"1448","74","317A","JPBSAS317","Est. Morón - I. Casanova: Est. Morón - I. Casanova - IDA",3
"1449","74","317B","JPBSAS317","Est. Morón - Bº Los Pinos: Est. Morón - B° Los Pinos - IDA",3
"1081","143","318A","JPBSAS318","Est. Lomas de Zamora - Est. Turdera: a Est. LOMAS",3
"1082","143","318A","JPBSAS318","Est. Lomas de Zamora - Est. Turdera: a Est. TURDERA x RIEGO NUí‘EZ",3
"1083","143","318B","JPBSAS318","Pte. La Noria - Montegrande: a MONTE GRANDE x SEGUI",3
"1084","143","318B","JPBSAS318","Pte. La Noria - Montegrande: a Pte. DE La Noria",3
"1085","143","318C","JPBSAS318","Pte. La Noria - Est. Claypole x Burzaco: a Est. CLAyPOLE x BURZACO",3
"1086","143","318C","JPBSAS318","Pte. La Noria - Est. Claypole x Burzaco: a Pte. DE La Noria x BURZACO",3
"1088","143","318D","JPBSAS318","Pte. La Noria - Rodriguez Virgilioio: a Pte. La Noria",3
"1087","143","318D","JPBSAS318","Pte. La Noria - Rodriguez Virgilioio: a RODRIGUEZ y VIRGILIO",3
"1089","143","318E","JPBSAS318","Alvear - Est. Adrogue: a Est. ADROGUE",3
"1079","143","318TRONC","JPBSAS318","Troncal - Pte. La Noria - Claypole: a Est. CLAyPOLE x ADROGUE",3
"1080","143","318TRONC","JPBSAS318","Troncal - Pte. La Noria - Claypole: a Pte. La Noria x ADROGUE",3
"207","115","320A","JPBSAS320","Est. Morón - Est. Martin Coronado: a Est. Martin Coronado",3
"208","115","320A","JPBSAS320","Est. Morón - Est. Martin Coronado: a Est. Morón",3
"1467","82","321A","JPBSAS321","Est. Castelar - Bº Marina: a Est. CASTELAR",3
"1466","82","321A","JPBSAS321","Est. Castelar - Bº Marina: a LIBERTAD",3
"1469","135","322A","JPBSAS322","Morón - Marco Paz: a Marco Paz",3
"1470","135","322A","JPBSAS322","Morón - Marco Paz: a Morón",3
"1298","145","324R16","JPBSAS324","Ramal 16: 16 DON BOSCO 324",3
"1297","145","324R16","JPBSAS324","Ramal 16: 16 Est. VARELA 324",3
"1276","145","324R2","JPBSAS324","Ramal 2: 2 DON BOSCO 324",3
"1275","145","324R2","JPBSAS324","Ramal 2: 2 EL PATO 324",3
"1277","145","324R2F","JPBSAS324","Ramal 2 Fraccionado: 2 EL PATO 324",3
"1278","145","324R2F","JPBSAS324","Ramal 2 Fraccionado: 2 Htal. EL CRUCE 324",3
"1279","145","324R3","JPBSAS324","Ramal 3: 3 CAROLINA 324",3
"1280","145","324R3","JPBSAS324","Ramal 3: 3 DON BOSCO 324",3
"1283","145","324R3F","JPBSAS324","Ramal 3 Fraccionado: 3 CAROLINA 324",3
"1284","145","324R3F","JPBSAS324","Ramal 3 Fraccionado: 3 JUMBO 324",3
"1291","145","324R6C","JPBSAS324","Ramal 6 C: 6 CAROLINA 324",3
"1292","145","324R6C","JPBSAS324","Ramal 6 C: 6 DON BOSCO 324",3
"1290","145","324R6P","JPBSAS324","Ramal 6 P: 6 DON BOSCO 324",3
"1289","145","324R6P","JPBSAS324","Ramal 6 P: 6 EL PATO 324",3
"1293","145","324R9","JPBSAS324","Ramal 9: 9 BOSQUES 324",3
"1294","145","324R9","JPBSAS324","Ramal 9: 9 WALMART 324",3
"1295","145","324R9F","JPBSAS324","Ramal 9 Fraccionado: 9 BOSQUES 324",3
"1296","145","324R9F","JPBSAS324","Ramal 9 Fraccionado: 9 Htal. EL CRUCE 324",3
"1286","145","324T5","JPBSAS324","Troncal 5: 5 DON BOSCO 324",3
"1285","145","324T5","JPBSAS324","Troncal 5: 5 KM 56 324",3
"1288","145","324T5F","JPBSAS324","Troncal 5 Fraccionado: 5 JUMBO 324",3
"1287","145","324T5F","JPBSAS324","Troncal 5 Fraccionado: 5 KM 45 324",3
"1665","171","325RTr","JPBSAS325","Ciudadela - Bº Don Juan: a B° Don Juan",3
"1666","171","325RTr","JPBSAS325","Ciudadela - Bº Don Juan: a Ciudadela",3
"782","172","326A","JPBSAS326","Troncal Haedo - Tropezón: a Tropezón",3
"783","172","326A","JPBSAS326","Troncal Haedo - Tropezón: Troncal Haedo",3
"785","172","326B","JPBSAS326","Ciudadela - Palomar: a Ciudadela",3
"784","172","326B","JPBSAS326","Ciudadela - Palomar: a Palomar",3
"787","172","326C","JPBSAS326","Bergamani: a Palomar",3
"786","172","326C","JPBSAS326","Bergamani: a Ramos Megia x Bergamani",3
"1304","163","328A","JPBSAS328","Ramal A: Ramal A X ADIDAS - X TRIUNVIRATO - IDA",3
"1305","163","328A","JPBSAS328","Ramal A: Ramal A X ADIDAS - X TRIUNVIRATO - VUELTA",3
"1306","163","328B","JPBSAS328","Ramal B a Troncal: Ramal B x SANTOS VEGA - IDA",3
"1307","163","328B","JPBSAS328","Ramal B a Troncal: Ramal B x SANTOS VEGA - VUELTA",3
"1308","163","328C","JPBSAS328","Ramal B a Caseros: Ramal B CASEROS",3
"1309","163","328C","JPBSAS328","Ramal B a Caseros: Ramal B x SANTOS VEGA",3
"1310","163","328D","JPBSAS328","Ramal C a Caseros: C - Est.CASEROS X RIO DESEADO - CAMPO de Mayo",3
"1311","163","328D","JPBSAS328","Ramal C a Caseros: C - P.PODESTA X C. de Mayo - RIO DESEADO",3
"1021","161","329R2","JPBSAS329","Ramal 2 - San Antonio de Padua - Villa Gral. Zapiola: a Confiteria Zapiola",3
"1020","161","329R2","JPBSAS329","Ramal 2 - San Antonio de Padua - Villa Gral. Zapiola: a Zapiola / padua",3
"1017","161","329TR1","JPBSAS329","Troncal 1 - San Antonio de Padua - Moreno: a Est. Moreno",3
"1016","161","329TR1","JPBSAS329","Troncal 1 - San Antonio de Padua - Moreno: a Padua x Zapiola",3
"1090","141","333","JPBSAS333A","Troncal: a Olivos",3
"1091","141","333","JPBSAS333A","Troncal: a S.Isidro - Htal. - Pto.",3
"1106","135","336A","JPBSAS336","Paso del Rey - Morón: a Morón",3
"1107","135","336A","JPBSAS336","Paso del Rey - Morón: a PASO DEL REy",3
"1247","155","338B","JPBSAS338","Centenario: a LA PLATA x CENTENARIO",3
"1246","155","338B","JPBSAS338","Centenario: a SAN ISIDRO x CENTENARIO",3
"1251","155","338C","JPBSAS338","Lavallol: a LA PLATA x Ruta 4",3
"1250","155","338C","JPBSAS338","Lavallol: a SAN ISIDRO x Ruta 4",3
"1253","155","338E","JPBSAS338","Buen Ayre: a LA PLATA x BUEN AyRE",3
"1252","155","338E","JPBSAS338","Buen Ayre: a SAN ISDRO x BUEN AyRE",3
"737","125","341A","JPBSAS341","Las Cabañas: Las Cabañas - IDA",3
"738","125","341A","JPBSAS341","Las Cabañas: Las Cabañas - VUELTA",3
"739","125","341B","JPBSAS341","Olivos: Olivos - IDA",3
"740","125","341B","JPBSAS341","Olivos: Olivos - VUELTA",3
"741","125","341C","JPBSAS341","San Miguel: San Miguel - IDA",3
"726","101","343A","JPBSAS343","Ciudadela - Pto. de Frutos de Tigre: a Ciudadela",3
"725","101","343A","JPBSAS343","Ciudadela - Pto. de Frutos de Tigre: a Pto. de Frutos de Tigre",3
"727","101","343B","JPBSAS343","Ciudadela - Carupa: a Carupa",3
"728","101","343B","JPBSAS343","Ciudadela - Carupa: a Ciudadela",3
"170","160","354B","JPBSAS354","Ramal B: Ramal B - IDA",3
"171","160","354B","JPBSAS354","Ramal B: Ramal B - VUELTA",3
"1193","9","365R1","JPBSAS365","Saavedra - Stefani x San Miguel: a Saavedra",3
"1192","9","365R1","JPBSAS365","Saavedra - Stefani x San Miguel: a Stefani x San Miguel",3
"1211","9","365R10","JPBSAS365","Carupa - Stefani x Cruce: a Carupa",3
"1210","9","365R10","JPBSAS365","Carupa - Stefani x Cruce: a Stefani x Cruce",3
"1214","9","365R11","JPBSAS365","Saavedra - Lujan x Cruce: a Lujan x Cruce",3
"1215","9","365R11","JPBSAS365","Saavedra - Lujan x Cruce: a Saavedra",3
"1216","9","365R12","JPBSAS365","Saavedra - Lujan x San Miguel: a Lujan x San MiguelLujan x Panamericana",3
"1217","9","365R12","JPBSAS365","Saavedra - Lujan x San Miguel: a Saavedra",3
"1218","9","365R13","JPBSAS365","Saavedra - Lujan x Panamericana: a BÂ° Namuncura x Panamericana",3
"1219","9","365R13","JPBSAS365","Saavedra - Lujan x Panamericana: a Saavedra",3
"1220","9","365R14","JPBSAS365","Saavedra - Bº Namuncura x Panamericana: a BÂ° Namuncura x Panamericana",3
"1221","9","365R14","JPBSAS365","Saavedra - Bº Namuncura x Panamericana: a Saavedra",3
"1195","9","365R2","JPBSAS365","Saavedra - Stefani x Ruta 197: a Saavedra",3
"1194","9","365R2","JPBSAS365","Saavedra - Stefani x Ruta 197: a Stefani x Ruta 97",3
"1197","9","365R3","JPBSAS365","Saavedra - Stefani x Panamericana: a Saavedra",3
"1196","9","365R3","JPBSAS365","Saavedra - Stefani x Panamericana: a Stefani x Panamericana",3
"1198","9","365R4","JPBSAS365","Saavedra - Derqui x Vucetich: a Derqui x Vucetich",3
"1199","9","365R4","JPBSAS365","Saavedra - Derqui x Vucetich: a Saavedra",3
"1200","9","365R5","JPBSAS365","Saavedra - Derqui x Saavedra Lamas: a Derqui x Saacedra Lamas",3
"1201","9","365R5","JPBSAS365","Saavedra - Derqui x Saavedra Lamas: a Saavedra",3
"1203","9","365R6","JPBSAS365","Lemos - Lujan: a Lemos",3
"1202","9","365R6","JPBSAS365","Lemos - Lujan: a Lujan",3
"1204","9","365R7","JPBSAS365","José C. Paz - Derqui x Saavedra Lamas: a Derqui x Saavedra Lamas",3
"1205","9","365R7","JPBSAS365","José C. Paz - Derqui x Saavedra Lamas: a José C. Paz",3
"1206","9","365R8","JPBSAS365","José C. Paz - Bº Namuncura: a BÂ° Namuncura",3
"1207","9","365R8","JPBSAS365","José C. Paz - Bº Namuncura: a José C. Paz",3
"1209","9","365R9","JPBSAS365","Panamericana y Ruta 197 - Stefani x Cruce: a Panamericana y Ruta 197",3
"1208","9","365R9","JPBSAS365","Panamericana y Ruta 197 - Stefani x Cruce: a Stefani x Cruce",3
"43","95","371A","JPBSAS371","Est. Virreyes - Bº Aviación: a B° AVIACION",3
"44","95","371A","JPBSAS371","Est. Virreyes - Bº Aviación: a Est. VIRREyES",3
"45","95","371B","JPBSAS371","Est. Virreyes - Boulogno x Fate: a BOULOGNE x FATE",3
"46","95","371B","JPBSAS371","Est. Virreyes - Boulogno x Fate: a VIRREyES x FATE",3
"47","95","371C","JPBSAS371","Est. Virreyes - Boulogne x Calle 8: a BOULOGNE x Calle 8",3
"48","95","371C","JPBSAS371","Est. Virreyes - Boulogne x Calle 8: a VIRREyES x Calle 8",3
"51","95","371D","JPBSAS371","Rotonda de Acasusso - Est. Don Torcuato: a Est. TORCUATO",3
"52","95","371D","JPBSAS371","Rotonda de Acasusso - Est. Don Torcuato: a VIRREyES ACASSUSO",3
"54","95","371E","JPBSAS371","Est. Don Torcuato - Pte. Melo: a Est. TORCUATO",3
"53","95","371E","JPBSAS371","Est. Don Torcuato - Pte. Melo: a Panamericana PTE. MELO",3
"156","95","371K","JPBSAS371","Rotonda de Acasusso - Bº Aviación: a Est. VIRREyES / B° AVIACION",3
"157","95","371K","JPBSAS371","Rotonda de Acasusso - Bº Aviación: a VIRREyES ACASSUSO",3
"158","95","371L","JPBSAS371","Rotonda de Acasusso - Boulogno x Fate: a Est. VIRREyES / BOULOGNE x FATE",3
"159","95","371L","JPBSAS371","Rotonda de Acasusso - Boulogno x Fate: a VIRREyES x FATE / ACASSUSO",3
"160","95","371M","JPBSAS371","Rotonda de Acasusso - Boulogne x Calle 8: a Est. VIRREyES / BOULOGNE x Calle 8",3
"161","95","371M","JPBSAS371","Rotonda de Acasusso - Boulogne x Calle 8: a VIRREyES x Calle 8 / ACASSUSO",3
"162","95","371N","JPBSAS371","Rotonda de Acasusso - Don Torcuato - Pte. Melo: a Est. TORCUATO / Panamericana PTE. MELO",3
"163","95","371N","JPBSAS371","Rotonda de Acasusso - Don Torcuato - Pte. Melo: a Est. TORCUATO / VIRREyES ACASSUSO",3
"994","72","372A","JPBSAS372","Quilmes - Bosques: a Bosque",3
"995","72","372A","JPBSAS372","Quilmes - Bosques: a est Quilmes",3
"848","11","373R1","JPBSAS373","Ramal 1: Ramal 1 - IDA",3
"849","11","373R1","JPBSAS373","Ramal 1: Ramal 1 - VUELTA",3
"846","11","373R5","JPBSAS373","Ramal 5: Ramal 5 - IDA",3
"847","11","373R5","JPBSAS373","Ramal 5: Ramal 5 - VUELTA",3
"929","171","378R2","JPBSAS378","Ciudadela - Laferrere x Pringles: a  Est. Pilar x Guido",3
"930","171","378R2","JPBSAS378","Ciudadela - Laferrere x Pringles: a Est. Villa Astolfi",3
"931","171","378R3","JPBSAS378","Ciudadela - Loma de los Ingleses - San Cayetano x San Martín: a Ciudadela",3
"932","171","378R4","JPBSAS378","Ciudadela - Bº Independecia x San Martin: a  B° America x San Martin",3
"933","171","378R4","JPBSAS378","Ciudadela - Bº Independecia x San Martin: a Ciudadela",3
"934","171","378R5","JPBSAS378","Ciudadela - Bº America x San Martin: a B° America x San Martin",3
"935","171","378R5","JPBSAS378","Ciudadela - Bº America x San Martin: a Ciudadela",3
"936","171","378R6","JPBSAS378","Ciudadela - Loma de los Ingleses - San Cayetano x Autop.: a Canal San Fernando",3
"937","171","378R7","JPBSAS378","Ciudadela - Bº Independecia x Autop.: a  Almirante Irizar x Ruta 8",3
"938","171","378R7","JPBSAS378","Ciudadela - Bº Independecia x Autop.: a Est. Pilar",3
"927","171","RTr1","JPBSAS378","Ciudadela - G.Catan x Pringles: a  Est. del Pilar - x Villa Rosa",3
"928","171","RTr1","JPBSAS378","Ciudadela - G.Catan x Pringles: a Villa del Carmen",3
"780","125","379A","JPBSAS379","Darragueira: Darragueira - IDA",3
"781","125","379A","JPBSAS379","Darragueira: Darragueira - VUELTA",3
"664","149","382R1","JPBSAS382","Lomas del Mirador - Pontevedra: a Gral Paz X Ruta 3",3
"663","149","382R1","JPBSAS382","Lomas del Mirador - Pontevedra: a Pontevedra X Catán X km29",3
"665","149","382R2","JPBSAS382","Ciudadela - Ruta 3: a Ruta 3 Km 47.700",3
"534","215","383R7","JPBSAS383","Est. Claypole - Bº Pista Trote: a Est. Claypole",3
"536","215","383R9","JPBSAS383","Est. Claypole - Villa Argentina: a Est. Claypole",3
"192","11","384R2","JPBSAS384","Ramal 2: Ramal 2 - IDA",3
"193","11","384R2","JPBSAS384","Ramal 2: Ramal 2 - VUELTA",3
"1271","172","386A","JPBSAS386","Ramal A - Morón - Beiro: Ramal A - a Beiro",3
"1272","172","386A","JPBSAS386","Ramal A - Morón - Beiro: Ramal A - a Morón",3
"1273","172","386B","JPBSAS386","Ramal B - Ramos Mejia - Beiro: Ramal B - a Beiro",3
"1274","172","386B","JPBSAS386","Ramal B - Ramos Mejia - Beiro: Ramal B - a Ramos Mejia",3
"210","115","390A","JPBSAS390","Est. Morón - Reconquista y Gral. Paz: a Est. Morón",3
"209","115","390A","JPBSAS390","Est. Morón - Reconquista y Gral. Paz: a Reconquista y Gral. Paz",3
"774","125","391A","JPBSAS391","Bº La Paz: a B° La Paz - IDA",3
"775","125","391A","JPBSAS391","Bº La Paz: a B° La Paz - VUELTA",3
"776","125","391B","JPBSAS391","Bº San Atilio: a B° San Atilio - IDA",3
"777","125","391B","JPBSAS391","Bº San Atilio: a B° San Atilio - VUELTA",3
"778","125","391C","JPBSAS391","Thames - Bº San Atilio: Thames - B° San Atilio - IDA",3
"779","125","391C","JPBSAS391","Thames - Bº San Atilio: Thames - B° San Atilio - VUELTA",3
"2015","135","392A","JPBSAS392","Est. Belgrano - Morón: a Est. Belgrano",3
"2016","135","392A","JPBSAS392","Est. Belgrano - Morón: a Moron",3
"1968","54","395A","JPBSAS395","Est. Morón - Ituzaingó - Villa las Naciones: a Ituzaingo",3
"1967","54","395A","JPBSAS395","Est. Morón - Ituzaingó - Villa las Naciones: a Villa Las Naciones",3
"1970","54","395B","JPBSAS395","Est. Castelar - Villa Leon - Ituzaingó - Santa Cecilia: a Ituzaingo - Castelar - Morón",3
"1969","54","395B","JPBSAS395","Est. Castelar - Villa Leon - Ituzaingó - Santa Cecilia: a Santa Cecilia",3
"1077","54","395C","JPBSAS395","Est. Morón - Ituzaingó: a Ituzaingo - San Alberto",3
"1078","54","395C","JPBSAS395","Est. Morón - Ituzaingó: a Morón",3
"1654","68","403A","JPBSAS403","Est. Lomas de Zamora - Est. Fcio. Varela: a Est. Fcio. Varela",3
"1655","68","403A","JPBSAS403","Est. Lomas de Zamora - Est. Fcio. Varela: a Est. Lomas de Zamora",3
"1930","139","405A","JPBSAS405","Ramal A: Ramal A - IDA",3
"1931","139","405A","JPBSAS405","Ramal A: Ramal A - VUELTA",3
"1255","155","406A","JPBSAS406","Ramos - San José: a Est. RAMOS",3
"1254","155","406A","JPBSAS406","Ramos - San José: a SAN José",3
"1256","155","406B","JPBSAS406","Ramos - Lomas: a Est. LOMAS",3
"1257","155","406B","JPBSAS406","Ramos - Lomas: a Est. RAMOS",3
"1092","141","407A","JPBSAS407","Blanco: Directo - Hosp.de Niños - Munro - IDA",3
"1093","141","407A","JPBSAS407","Blanco: Directo - Hosp.de Niños - Munro - VUELTA",3
"1686","70","410A","JPBSAS410","San Martin - Lujan: x Ruta 7 Gral. PAZ LUJAN",3
"1685","70","410A","JPBSAS410","San Martin - Lujan: x Ruta 7 LUJAN Gral. PAZ",3
"1687","70","410B","JPBSAS410","San Martin - Moreno: x Av ROCA Moreno Gral. PAZ",3
"1688","70","410B","JPBSAS410","San Martin - Moreno: x Av. ROCA Gral. PAZ Moreno",3
"123","165","418TRO","JPBSAS418","Term. Ómnibus La Plata - Est. Berazategui: a Berazategui",3
"1846","21","421A","JPBSAS421","Cno. de Cintura y Maxer - Est. Avellaneda x Pte. La Noria: x Pte. La Noria - Pavon y Mitre - IDA",3
"1847","21","421A","JPBSAS421","Cno. de Cintura y Maxer - Est. Avellaneda x Pte. La Noria: x Pte. La Noria - Pavon y Mitre - VUELTA",3
"1022","161","422R2","JPBSAS422","Ramal 2 - Moreno - Bº Luchetti - C. Banco Provincia: a Bco Provincia x Luchetti",3
"1488","161","422TR1","JPBSAS422","Ramal 1 - Moreno - Gral. Rodriguez: a Gral Rodriguez",3
"1690","70","429A","JPBSAS429","San Martin - Pilar - Capilla del Señor - Zarate: x Ruta 8 Gral. PAZ Pilar",3
"1689","70","429A","JPBSAS429","San Martin - Pilar - Capilla del Señor - Zarate: x Ruta 8 Pilar Gral. PAZ",3
